director_id,director_gender,film_id
2708,male,71288
3663,male,41301
3664,male,15285
3665,male,16875
3666,male,83079
2521,male,54144
2380,male,20946
2744,male,8128
739,male,429070
3649,male,332512
459,male,302150
1642,male,45887
3520,male,23764
3667,male,398920
3668,male,40194
3669,male,408292
1159,male,87296
789,male,376391
3670,male,333667
3671,male,145760
3672,male,30619
765,male,51191
3673,male,262975
1013,male,57776
3674,male,72611
669,male,40886
2746,male,71186
1830,female,18221
2882,male,56820
3675,male,56759
1276,male,26920
3200,male,144712
2398,male,53945
1343,male,18457
3676,male,421741
3677,male,90001
3678,male,406808
1645,male,439154
1852,male,402907
3661,male,52891
3105,male,29299
3679,male,14650
242,male,68954
3649,male,148347
1041,male,79833
3085,male,64502
465,male,30870
3680,male,409421
2365,male,39402
3681,male,42743
2365,male,39400
3682,male,198558
2328,male,20932
3683,male,62855
3336,male,40804
2398,male,28820
3485,male,77889
201,male,69161
2225,male,293768
1878,male,368342
317,male,68553
3684,male,391709
3685,male,13741
934,male,11842
394,male,60794
862,male,447061
58,male,339964
848,male,25525
1599,male,11930
3668,male,2104
3454,male,8776
3686,male,165095
907,male,37926
3636,male,193216
3480,male,259231
3687,male,243312
3412,male,49168
3688,male,382475
3689,male,24564
1223,male,44458
2990,male,33365
2642,male,227245
2384,male,413666
78,male,16455
1643,male,292631
1421,male,382589
2026,male,66526
3501,male,64393
123,male,95197
423,male,81509
3690,male,155887
1715,male,69059
3691,male,74949
3433,male,141015
366,male,30163
384,male,27066
1547,male,47345
3007,male,8366
3692,male,65679
723,male,46588
686,male,67451
423,male,28279
1999,male,228642
2127,male,51424
1701,male,176167
3693,male,4049
3014,male,378111
3351,male,56049
3694,male,278730
2672,male,38389
380,male,408616
85,male,419192
2461,male,204802
3695,male,436994
2729,male,452068
3696,male,48882
242,male,26787
2642,male,259645
3697,male,12790
2342,male,69899
3698,male,70752
3699,male,360737
2238,male,406990
548,male,413644
178,male,52960
3700,female,436343
3701,male,341013
400,male,27221
1855,male,48929
1859,male,22578
2881,male,262447
347,male,374720
400,male,45763
400,male,172011
400,male,146473
400,male,45764
400,male,128410
3702,male,411717
543,male,14570
3703,female,119984
3704,male,83492
1642,male,461955
1826,male,5040
1013,male,92983
2835,male,9627
3705,male,459802
3706,male,382217
3707,male,437311
1013,male,435041
2977,male,218901
1921,male,408543
3708,male,123229
3260,male,233880
3557,male,413785
3404,male,410118
1342,male,68623
547,male,441728
1870,male,50196
2263,male,408024
3709,female,453354
3530,male,27018
798,male,184363
798,male,92475
798,male,189505
798,male,176407
1093,male,2286
3019,male,438081
1568,male,50387
190,male,436352
1041,male,46203
2940,female,382455
240,male,398924
3710,male,32228
1252,male,394260
1642,male,463800
1442,male,307930
3711,male,163202
3482,male,363925
3712,female,412204
3367,male,59423
3009,male,428501
1178,male,353491
565,male,369406
873,male,351192
701,male,41017
3713,male,433630
1036,male,16839
1084,male,126314
3714,male,404733
2878,male,77519
80,female,32593
3715,male,260969
1410,male,51871
364,male,11193
3716,male,42642
2074,female,393945
1268,male,73799
2994,male,296779
3717,male,40544
20,male,53456
3686,male,196649
1623,male,51212
727,male,51195
3718,female,10524
687,female,72363
841,male,301016
403,male,10840
2791,male,62741
3076,male,108827
297,male,27208
275,male,59914
723,male,73281
3719,male,197210
3720,male,61266
3721,male,57413
3722,male,107753
427,male,34000
3723,male,395834
333,male,31486
1676,male,428495
2881,male,104810
1642,male,464111
3724,male,440597
3171,male,101190
3725,male,85709
1568,male,74464
238,male,280640
3001,male,66247
3001,male,47940
2026,male,24049
944,male,96823
3708,male,277839
3726,male,36415
1886,male,245073
1886,male,154575
2014,female,88844
2014,female,182981
117,male,59958
1172,male,36391
1085,male,56350
1390,female,30019
3581,male,168819
1886,male,167267
3518,male,190817
1099,female,366505
1443,male,434166
3727,male,36139
3728,male,43585
1691,male,63990
1006,male,28669
2819,male,39164
3729,male,40467
932,male,175457
932,male,184402
249,male,273279
1943,male,38326
2882,male,240789
3730,male,92771
3692,male,61966
3731,female,63281
2791,male,143117
3732,male,365432
1440,male,45527
3733,male,39562
3734,male,14008
83,male,30840
